id,word,seen,date,race 
11,total,1,1996-03-11 0:00:00,white
11,relaxation,1,1996-03-11 0:00:00,white
12,55,1,1996-04-11 0:00:00,white
12,101,1,1996-04-11 0:00:00,white
12,461,1,1996-04-11 0:00:00,white
12,1261,1,1996-04-11 0:00:00,white
12,ultimate,1,1996-04-11 0:00:00,white
12,fat,1,1996-04-11 0:00:00,white
12,burning,1,1996-04-11 0:00:00,white
12,workout,1,1996-04-11 0:00:00,white
12,double,1,1996-04-11 0:00:00,white
12,your,1,1996-04-11 0:00:00,white
12,sexual,1,1996-04-11 0:00:00,white
12,endurance,1,1996-04-11 0:00:00,white
12,page,2,1996-04-11 0:00:00,white
12,secrets,1,1996-04-11 0:00:00,white
12,of,1,1996-04-11 0:00:00,white
12,quick,1,1996-04-11 0:00:00,white
12,energy,1,1996-04-11 0:00:00,white
12,best,1,1996-04-11 0:00:00,white
12,clothing,1,1996-04-11 0:00:00,white
12,tips,1,1996-04-11 0:00:00,white
12,cutjob,1,1996-04-11 0:00:00,white
12,stress,1,1996-04-11 0:00:00,white
12,inhale,1,1996-04-11 0:00:00,white
12,on,1,1996-04-11 0:00:00,white
12,cool,1,1996-04-11 0:00:00,white
12,adventure,1,1996-04-11 0:00:00,white
12,trips,1,1996-04-11 0:00:00,white
13,1001,1,1996-05-11 0:00:00,white
13,strong,1,1996-05-11 0:00:00,white
13,loading,1,1996-05-11 0:00:00,white
13,in,1,1996-05-11 0:00:00,white
13,weeks,1,1996-05-11 0:00:00,white
13,more,1,1996-05-11 0:00:00,white
13,sex,1,1996-05-11 0:00:00,white
13,less,1,1996-05-11 0:00:00,white
13,begging,1,1996-05-11 0:00:00,white
13,page,1,1996-05-11 0:00:00,white
13,the,1,1996-05-11 0:00:00,white
13,perfect,1,1996-05-11 0:00:00,white
13,biceps,1,1996-05-11 0:00:00,white
13,builder,1,1996-05-11 0:00:00,white
13,ou,1,1996-05-11 0:00:00,white
13,measure,1,1996-05-11 0:00:00,white
13,tests,1,1996-05-11 0:00:00,white
13,for,1,1996-05-11 0:00:00,white
13,destress,1,1996-05-11 0:00:00,white
13,your,3,1996-05-11 0:00:00,white
13,satisfy,1,1996-05-11 0:00:00,white
13,cravings,1,1996-05-11 0:00:00,white
13,age,1,1996-05-11 0:00:00,white
13,prool,1,1996-05-11 0:00:00,white
13,heart,1,1996-05-11 0:00:00,white
14,20,1,1996-06-11 0:00:00,white
14,45,1,1996-06-11 0:00:00,white
14,sex,1,1996-06-11 0:00:00,white
14,how,1,1996-06-11 0:00:00,white
14,do,2,1996-06-11 0:00:00,white
14,you,2,1996-06-11 0:00:00,white
14,score,1,1996-06-11 0:00:00,white
14,new,1,1996-06-11 0:00:00,white
14,low,1,1996-06-11 0:00:00,white
14,fat,1,1996-06-11 0:00:00,white
14,secrets,1,1996-06-11 0:00:00,white
14,build,1,1996-06-11 0:00:00,white
14,muscle,1,1996-06-11 0:00:00,white
14,the,1,1996-06-11 0:00:00,white
14,best,1,1996-06-11 0:00:00,white
14,exercises,1,1996-06-11 0:00:00,white
14,clothing,1,1996-06-11 0:00:00,white
14,rules,1,1996-06-11 0:00:00,white
14,need,1,1996-06-11 0:00:00,white
14,to,1,1996-06-11 0:00:00,white
14,know,1,1996-06-11 0:00:00,white
14,ab,1,1996-06-11 0:00:00,white
14,machines,1,1996-06-11 0:00:00,white
14,work,1,1996-06-11 0:00:00,white
15,45,1,1996-07-11 0:00:00,white
15,men,1,1996-07-11 0:00:00,white
15,double,1,1996-07-11 0:00:00,white
15,your,1,1996-07-11 0:00:00,white
15,fitness,1,1996-07-11 0:00:00,white
15,the,1,1996-07-11 0:00:00,white
15,smart,1,1996-07-11 0:00:00,white
15,way,1,1996-07-11 0:00:00,white
15,to,1,1996-07-11 0:00:00,white
15,work,1,1996-07-11 0:00:00,white
15,out,1,1996-07-11 0:00:00,white
15,health,1,1996-07-11 0:00:00,white
15,secrets,1,1996-07-11 0:00:00,white
15,you,1,1996-07-11 0:00:00,white
15,need,1,1996-07-11 0:00:00,white
15,no,1,1996-07-11 0:00:00,white
15,stay,1,1996-07-11 0:00:00,white
15,slim,1,1996-07-11 0:00:00,white
15,cut,1,1996-07-11 0:00:00,white
15,stress,1,1996-07-11 0:00:00,white
15,in,1,1996-07-11 0:00:00,white
15,half,1,1996-07-11 0:00:00,white
15,ginger,1,1996-07-11 0:00:00,white
15,or,1,1996-07-11 0:00:00,white
15,mary,1,1996-07-11 0:00:00,white
