id,word,seen,date,race
17,better-than,1,1996-10-11 0:00:00,white
17,than-her,1,1996-10-11 0:00:00,white
17,her-last,1,1996-10-11 0:00:00,white
17,last-lover,1,1996-10-11 0:00:00,white
18,not-enough,1,1996-11-11 0:00:00,white
18,enough-sex,1,1996-11-11 0:00:00,white
18,sex-we,1,1996-11-11 0:00:00,white
18,we-ll,1,1996-11-11 0:00:00,white
18,ll-fix,1,1996-11-11 0:00:00,white
18,fix-tnatl,1,1996-11-11 0:00:00,white
18,tnatl-your,1,1996-11-11 0:00:00,white
18,your-best,1,1996-11-11 0:00:00,white
18,best-body,1,1996-11-11 0:00:00,white
18,body-ever,1,1996-11-11 0:00:00,white
18,ever-9,1,1996-11-11 0:00:00,white
18,9-essential,1,1996-11-11 0:00:00,white
18,essential-home,1,1996-11-11 0:00:00,white
18,home-exercises,1,1996-11-11 0:00:00,white
18,exercises-the,1,1996-11-11 0:00:00,white
18,the-easy,1,1996-11-11 0:00:00,white
18,easy-way,1,1996-11-11 0:00:00,white
18,way-to,1,1996-11-11 0:00:00,white
18,to-a,1,1996-11-11 0:00:00,white
18,a-strong,1,1996-11-11 0:00:00,white
18,strong-heart,1,1996-11-11 0:00:00,white
18,heart-in,1,1996-11-11 0:00:00,white
18,in-weeks,1,1996-11-11 0:00:00,white
18,weeks-one,1,1996-11-11 0:00:00,white
18,one-minute,1,1996-11-11 0:00:00,white
18,minute-muscle,1,1996-11-11 0:00:00,white
18,muscle-drinks,1,1996-11-11 0:00:00,white
18,drinks-get,1,1996-11-11 0:00:00,white
18,get-on,1,1996-11-11 0:00:00,white
18,on-top,1,1996-11-11 0:00:00,white
18,top-45,1,1996-11-11 0:00:00,white
18,45-secrets,1,1996-11-11 0:00:00,white
18,secrets-of,1,1996-11-11 0:00:00,white
18,of-personal,1,1996-11-11 0:00:00,white
18,personal-powerful,1,1996-11-11 0:00:00,white
19,take-off,1,1996-12-11 0:00:00,white
19,off-a,1,1996-12-11 0:00:00,white
19,a-strong,1,1996-12-11 0:00:00,white
19,strong-chest,1,1996-12-11 0:00:00,white
19,chest-page,1,1996-12-11 0:00:00,white
19,page-156,1,1996-12-11 0:00:00,white
19,156-bigger,1,1996-12-11 0:00:00,white
19,bigger-arms,1,1996-12-11 0:00:00,white
19,arms-page,1,1996-12-11 0:00:00,white
19,page-44,1,1996-12-11 0:00:00,white
19,44-no,1,1996-12-11 0:00:00,white
19,no-gut,1,1996-12-11 0:00:00,white
19,gut-page,1,1996-12-11 0:00:00,white
19,page-110,1,1996-12-11 0:00:00,white
19,110-your,1,1996-12-11 0:00:00,white
19,your-shirt,1,1996-12-11 0:00:00,white
19,shirt-foods,1,1996-12-11 0:00:00,white
19,foods-that,1,1996-12-11 0:00:00,white
19,that-fight,1,1996-12-11 0:00:00,white
19,fight-disease,1,1996-12-11 0:00:00,white
19,disease-at,1,1996-12-11 0:00:00,white
19,at-last,1,1996-12-11 0:00:00,white
19,last-wasting,1,1996-12-11 0:00:00,white
19,wasting-time,1,1996-12-11 0:00:00,white
19,time-80,1,1996-12-11 0:00:00,white
19,80-ways,1,1996-12-11 0:00:00,white
19,ways-to,1,1996-12-11 0:00:00,white
19,to-do,1,1996-12-11 0:00:00,white
19,do-everything,1,1996-12-11 0:00:00,white
19,everything-faster,1,1996-12-11 0:00:00,white
20,nutrition-tips,1,1997-02-11 0:00:00,white
20,tips-powerful,1,1997-02-11 0:00:00,white
20,powerful-legs,1,1997-02-11 0:00:00,white
20,legs-top,1,1997-02-11 0:00:00,white
20,top-doctors,1,1997-02-11 0:00:00,white
20,doctors-tell,1,1997-02-11 0:00:00,white
20,tell-you,1,1997-02-11 0:00:00,white
20,you-how,1,1997-02-11 0:00:00,white
20,how-lose,1,1997-02-11 0:00:00,white
20,lose-the,1,1997-02-11 0:00:00,white
20,the-fat,1,1997-02-11 0:00:00,white
20,fat-in,1,1997-02-11 0:00:00,white
20,in-21,1,1997-02-11 0:00:00,white
20,21-days,1,1997-02-11 0:00:00,white
20,days-the,1,1997-02-11 0:00:00,white
20,the-easiest,1,1997-02-11 0:00:00,white
20,easiest-way,1,1997-02-11 0:00:00,white
20,way-to,1,1997-02-11 0:00:00,white
20,to-look,1,1997-02-11 0:00:00,white
20,look-better,1,1997-02-11 0:00:00,white
20,better-don,1,1997-02-11 0:00:00,white
20,don-t,1,1997-02-11 0:00:00,white
20,t-try,1,1997-02-11 0:00:00,white
20,try-this,1,1997-02-11 0:00:00,white
20,this-in,1,1997-02-11 0:00:00,white
20,in-bed,1,1997-02-11 0:00:00,white
20,bed-i,1,1997-02-11 0:00:00,white
20,i-page,1,1997-02-11 0:00:00,white
20,page-88,1,1997-02-11 0:00:00,white
20,88-bonus,1,1997-02-11 0:00:00,white
20,bonus-training,1,1997-02-11 0:00:00,white
20,training-poster,1,1997-02-11 0:00:00,white
20,poster-inside,1,1997-02-11 0:00:00,white
20,inside-heal,1,1997-02-11 0:00:00,white
20,heal-you,1,1997-02-11 0:00:00,white
21,sex-train,1,1997-03-11 0:00:00,white
21,train-for,1,1997-03-11 0:00:00,white
21,for-great,1,1997-03-11 0:00:00,white
21,great-the,1,1997-03-11 0:00:00,white
21,the-hard,1,1997-03-11 0:00:00,white
21,hard-boily,1,1997-03-11 0:00:00,white
21,boily-diet,1,1997-03-11 0:00:00,white
21,diet-sleep,1,1997-03-11 0:00:00,white
21,sleep-your,1,1997-03-11 0:00:00,white
21,your-way,1,1997-03-11 0:00:00,white
21,way-to,1,1997-03-11 0:00:00,white
21,to-success,1,1997-03-11 0:00:00,white
21,success-pg,1,1997-03-11 0:00:00,white
21,pg-74,1,1997-03-11 0:00:00,white
21,74-amazing,1,1997-03-11 0:00:00,white
21,amazing-abs,1,1997-03-11 0:00:00,white
21,abs-how,1,1997-03-11 0:00:00,white
21,how-this,1,1997-03-11 0:00:00,white
21,this-guy,1,1997-03-11 0:00:00,white
21,guy-did,1,1997-03-11 0:00:00,white
21,did-it,1,1997-03-11 0:00:00,white
21,it-10,1,1997-03-11 0:00:00,white
21,10-fastest,1,1997-03-11 0:00:00,white
21,fastest-workouts,1,1997-03-11 0:00:00,white
21,workouts-free,1,1997-03-11 0:00:00,white
21,free-exercise,1,1997-03-11 0:00:00,white
21,exercise-poster,1,1997-03-11 0:00:00,white
21,poster-inside,1,1997-03-11 0:00:00,white
22,men-s,1,1997-04-11 0:00:00,white
22,s-athletic,1,1997-04-11 0:00:00,white
22,athletic-sex,1,1997-04-11 0:00:00,white
22,sex-solid,1,1997-04-11 0:00:00,white
22,solid-muscle,1,1997-04-11 0:00:00,white
22,muscle-financial,1,1997-04-11 0:00:00,white
22,financial-power,1,1997-04-11 0:00:00,white
22,power-fitness,1,1997-04-11 0:00:00,white
22,fitness-pizza,1,1997-04-11 0:00:00,white
22,pizza-p,1,1997-04-11 0:00:00,white
22,p-132,1,1997-04-11 0:00:00,white
22,132-lose,1,1997-04-11 0:00:00,white
22,lose-10,1,1997-04-11 0:00:00,white
22,10-lbs,1,1997-04-11 0:00:00,white
22,lbs-fast,1,1997-04-11 0:00:00,white
22,fast-herbal,1,1997-04-11 0:00:00,white
22,herbal-remedies,1,1997-04-11 0:00:00,white
22,remedies-for,1,1997-04-11 0:00:00,white
22,for-men,1,1997-04-11 0:00:00,white
22,men-5,1,1997-04-11 0:00:00,white
22,5-000,1,1997-04-11 0:00:00,white
23,build-a,1,1997-05-11 0:00:00,white
23,a-great,1,1997-05-11 0:00:00,white
23,great-body,1,1997-05-11 0:00:00,white
23,body-instructions,1,1997-05-11 0:00:00,white
23,instructions-4,1,1997-05-11 0:00:00,white
23,4-inside,1,1997-05-11 0:00:00,white
23,inside-sex,1,1997-05-11 0:00:00,white
23,sex-made,1,1997-05-11 0:00:00,white
23,made-easyeat,1,1997-05-11 0:00:00,white
23,easyeat-lower,1,1997-05-11 0:00:00,white
23,lower-your,1,1997-05-11 0:00:00,white
23,your-blood,1,1997-05-11 0:00:00,white
23,blood-pressure,1,1997-05-11 0:00:00,white
23,pressure-naturally,1,1997-05-11 0:00:00,white
23,naturally-23,1,1997-05-11 0:00:00,white
23,23-fat,1,1997-05-11 0:00:00,white
23,fat-burning,1,1997-05-11 0:00:00,white
23,burning-shortcuts,1,1997-05-11 0:00:00,white
23,shortcuts-10,1,1997-05-11 0:00:00,white
23,10-clothing,1,1997-05-11 0:00:00,white
23,clothing-rules,1,1997-05-11 0:00:00,white
23,rules-you,1,1997-05-11 0:00:00,white
23,you-better,1,1997-05-11 0:00:00,white
23,better-know,1,1997-05-11 0:00:00,white
24,beat-the,1,1997-06-11 0:00:00,white
24,the-fat,1,1997-06-11 0:00:00,white
24,fat-see,1,1997-06-11 0:00:00,white
24,see-page,1,1997-06-11 0:00:00,white
24,page-98,1,1997-06-11 0:00:00,white
24,98-and,1,1997-06-11 0:00:00,white
24,and-start,1,1997-06-11 0:00:00,white
24,start-now,1,1997-06-11 0:00:00,white
24,now-harden,1,1997-06-11 0:00:00,white
24,harden-your,1,1997-06-11 0:00:00,white
24,your-whole,1,1997-06-11 0:00:00,white
24,whole-body,1,1997-06-11 0:00:00,white
24,body-the,1,1997-06-11 0:00:00,white
24,the-energy,1,1997-06-11 0:00:00,white
24,energy-diet,1,1997-06-11 0:00:00,white
24,diet-7,1,1997-06-11 0:00:00,white
24,7-best,1,1997-06-11 0:00:00,white
24,best-fitness,1,1997-06-11 0:00:00,white
24,fitness-machines,1,1997-06-11 0:00:00,white
24,machines-sex,1,1997-06-11 0:00:00,white
24,sex-with,1,1997-06-11 0:00:00,white
24,with-alien,1,1997-06-11 0:00:00,white
24,alien-women,1,1997-06-11 0:00:00,white
24,women-maine,1,1997-06-11 0:00:00,white
24,maine-free,1,1997-06-11 0:00:00,white
24,free-work,1,1997-06-11 0:00:00,white
24,work-out,1,1997-06-11 0:00:00,white
24,out-poster,1,1997-06-11 0:00:00,white
24,poster-inside,1,1997-06-11 0:00:00,white
25,lose-your,1,1997-07-11 0:00:00,white
